Tract,total_risk
35025000600,40.90909091
35025000701,30
35025000702,39.58333333
35025000703,31.14285714
35025000704,30
35025000800,79.10714286
35025000900,38.15028902
35025001003,30
35025001004,30
35025001005,30
35025001100,24.07407407
35027960200,10
35027960300,10
35027960401,10
35027960402,10
35027960403,10
35027960601,10
35027960602,10
35027960603,10
35027960800,10
35028000100,10
35028000200,10
35028000400,10.16393443
35028000500,19.8630137
35029000100,20
35029000200,20
35029000300,20
35029000401,14.82200647
35029000402,19.60526316
35029000500,17.4789916
35029000600,20
35031940301,10
35031940302,10
35031940500,10
35031943500,10
35031943601,11.42857143
35031943602,10
35031943701,10
35031943702,10
35031943801,10
35031943802,10
35031943803,10
35031943903,12.65486726
35031943904,12.5
35031943905,10
35031943906,10.81632653
35031943907,10.25974026
35031944000,10
35031945201,20
35031945202,19.46666667
35031945300,19.34210526
35031945400,20
35031945501,19.44444444
35031945502,20
35031945503,20
35031945601,20
35031945602,20
35031945701,10
35031945702,10
35031946001,10.17857143
35031946002,10
35031946003,10
35031973100,10
35031980000,10
35033955201,10
35033955202,10
35035000100,20
35035000200,20
35035000303,20
35035000304,20
35035000305,20
35035000306,20
35035000401,20
35035000403,20
35035000404,20
35035000501,20
35035000502,20
35035000601,19.04761905
35035000602,15.3030303
35035000603,19.375
35035000604,20.3030303
35035000701,19.11242604
35035000702,17.1641791
35035000901,10.08196721
35035000903,20
35035000904,12.66666667
35035940000,10
35037958601,20
35037958602,20
35037958900,19.7706422
35039000100,10
35039000200,14.09090909
35039000301,15.44776119
35039000302,18.87755102
35039000401,10
35039000402,10.1242236
35039000500,10
35039940700,20
35039940800,19.91596639
35039941000,12.64
35039944100,20
35041000100,20
35041000200,20
35041000300,20
35041000401,20
35041000402,20
35043010503,20
35043010601,30
35043010602,30
35043010702,28.45637584
35043010705,30
35043010712,21.03896104
35043010713,20
35043010714,30
35043010715,30
35043010719,30
35043010721,22.64367816
35043010722,20.57142857
35043010724,30
35043010725,27.94117647
35043010726,30
35043010727,29.76190476
35043010728,30
35043010729,30
35043010730,20
35043010731,29.91304348
35043010732,30
35043010733,20.34482759
35043010734,19.3902439
35043010900,11.91616766
35043011101,20
35043011102,21.18055556
35043011200,10
35043940200,18.90625
35043940500,20
35043940600,10
35043940700,20
35043940900,11.5862069
35043941000,13.2
35045000100,20
35045000201,22.2
35045000202,24.35897436
35045000204,21.02564103
35045000206,21.6
35045000207,20
35045000301,20
35045000302,20
35045000401,20.84210526
35045000402,20
35045000503,20
35045000504,20
35045000506,20
35045000507,20
35045000607,20
35045000609,20
35045000610,20
35045000611,21
35045000612,20
35045000613,20.27272727
35045000614,20
35045000615,21.3559322
35045000702,20.45454545
35045000705,20
35045000706,23.09734513
35045000707,20
35045000708,20
35045000900,20
35045942801,14.3125
35045942802,19.1954023
35045942803,19.39393939
35045942900,10
35045943000,17.68211921
35045943100,10
35045943201,13.59649123
35045943300,21.86046512
35047957200,20
35047957300,20
35047957400,19.27777778
35047957501,10.54455446
35047957502,12.31707317
35047957601,10
35047957602,11.7699115
35047957603,10
35047957700,10
35047957800,20
35049000102,20
35049000103,20
35049000201,20
35049000202,20
35049000300,20
35049000400,20
35049000500,20
35049000600,20
35049000700,20
35049000800,20
35049000900,20
35049001001,20
35049001002,20
35049001102,20
35049001103,20
35049001105,20
35049001106,20
35049001107,20
35049001202,20
35049001203,20
35049001205,20
35049001206,20
35049001207,20
35049001301,20
35049001302,20
35049001304,20
35049001305,20
35049001306,20
35049010102,16.71428571
35049010204,20
35049010205,20
35049010304,20
35049010308,20
35049010309,13.45794393
35049010310,10.82191781
35049010311,17.81456954
35049010312,14.64285714
35049010315,20
35049010316,20
35049010317,20
35049010318,20
35049010400,20
35049010500,20
35049010601,20
35049010602,20
35049010603,19.54545455
35049010701,16.09195402
35049010702,20
35049010800,15.41176471
35049010900,20
35049940300,20
35049940400,20
35049940500,14.70588235
35049940600,20
35049940900,20
35049980000,20
35049980200,20
35051962200,20
35051962300,18.25301205
35051962401,15.92391304
35051962402,10.05263158
35053940000,10
35053978100,12.21864952
35053978200,10
35053978301,10
35053978302,10
35053978303,10
35055940000,10
35055940101,10
35055940102,10
35055952101,10
35055952102,10
35055952300,10
35055952601,10
35055952602,10
35055952701,10
35055952702,10
35057963201,12.12121212
35057963202,18.1871345
35057963601,10.04123711
35057963700,10
35057980000,10
35059950200,10.07104796
35061940300,20
35061941400,19.8
35061970101,20
35061970103,20
35061970104,20
35061970200,20
35061970302,20
35061970304,20
35061970305,20
35061970306,20
35061970307,19.8
35061970401,20
35061970404,20
35061970405,20
35061970701,20
35061970800,20
35061970901,20.13157895
35061970902,20
35061971000,20
35061971100,17.76470588
35061971301,15.10204082
35061980100,20
35061980200,20
35061980300,20
40001376600,30
40001376700,30
40001376800,30
40001376900,30
40001377000,30
40003955600,27.16666667
40003955700,30
40003956000,28.25783972
40005587600,30
40005587700,30
40005587800,30
40005587900,30
40007951600,20
40007951700,20
40007951800,20
40009966100,20
40009966200,20
40009966500,20
40009966800,20
40011958600,28.96551724
40011958700,20
40011958800,28
40011958900,30
40011959000,28.29015544
40013795600,30
40013795700,30
40013795900,30
40013796002,30
40013796003,30
40013796004,30
40013796101,30
40013796102,30
40013796200,30
40013796300,30
40013796400,30
40013796500,30
40013796600,30
40015161601,26.40350877
40015161602,26.00896861
40015161700,20.11299435
40015161800,20
40015161900,20
40015162000,28.14393939
40015162101,30
40015162102,30
40015162200,20.10416667
40015162300,29.63541667
40017300100,30
40017300201,30
40017300202,30
40017300300,30
40017300400,30
40017300500,30.07575758
40017300600,30
40017300701,30
40017300702,30
40017300802,30
40017300803,30
40017300804,30
40017300805,30
40017300806,30
40017300901,30
40017300902,30
40017300904,30
40017300905,30
40017301001,30
40017301003,30
40017301006,30
40017301010,30
40017301011,30
40017301012,30
40017301013,30
40017301014,30
40017301015,30
40017301100,30
40017301201,30
40017301202,30
40017301301,30
40017301302,30
40017301406,30
40017301407,30
40017301408,30
40017301409,30
40017301410,30
40019892100,30.05681818
40019892200,30
40019892301,30
40019892302,30
40019892400,30
40019892501,30
40019892502,31.41509434
40019892601,30
40019892602,30
40019892700,30.20618557
40019892801,32.53968254
40019892802,30
40019892900,31.55172414
40019893001,45.88888889
40019893002,31.47826087
40019893100,30
40021977600,30
40021977701,30
40021977702,30
40021977801,30
40021977802,30
40021977901,30
40021977902,30
40021978000,30
40021978100,30
40021978201,30
40021978202,30
40021978301,30
40021978302,30
40023966900,30
40023967000,30
40023967100,30
40023967200,30
40023967300,30
40025950100,15.56016598
40025950300,19.87951807
40027200100,30
40027200200,30
40027200300,30
40027200400,30
40027200500,30
40027200602,30
40027200603,30
40027200604,30
40027200700,30
40027200800,30
40027200900,30
40027201000,30
40027201102,30
40027201103,30
40027201104,30
40027201201,30
40027201202,30
40027201204,30
40027201205,30
40027201302,30
40027201303,30
40027201403,30
40027201404,30
40027201405,30
40027201505,30
40027201508,30
40027201509,30
40027201511,30
40027201512,30
40027201513,30
40027201514,30
40027201602,30
40027201603,30
40027201604,30
40027201607,30
40027201609,30
40027201610,30
40027201611,30
40027201612,30
40027201700,30
40027201801,30
40027201802,30
40027201902,30
40027201903,30
40027201904,30
40027202002,30
40027202004,30
40027202005,30
40027202006,30
40027202007,30
40027202008,30
40027202102,30
40027202104,30
40027202105,30
40027202106,30
40027202107,30
40027202201,30
40027202203,30
40027202205,30
40027202207,30
40027202208,30
40027202301,30
40027202302,30
40027202403,30
40027202404,30
40027202405,30
40027202406,30
40027202407,30
40027202501,30
40027202502,30
40027202600,30
40029388100,30.03344482
40029388200,30
40031000100,30
40031000200,30
40031000300,30
40031000402,30
40031000403,30.12195122
40031000404,30
40031000405,30
40031000503,30
40031000504,30
40031000505,30
40031000506,30
40031000600,30
40031000700,30
40031000800,30
40031000900,30
40031001000,30
40031001100,30
40031001400,30
40031001500,30
40031001600,30
40031001700,30
40031001901,30
40031001902,28
40031002001,29.09090909
40031002003,22.8030303
40031002004,26.96969697
40031002005,27.88461538
40031002101,20
40031002102,25.34090909
40031002201,20.78947368
40031002202,20.625
40031002301,21.5942029
40031002302,20
40031002401,30
40031002403,28
40031002405,29.01639344
40031002406,30
40031002500,30
40033871100,20.07853403
40033871200,20.31914894
40035373100,30
40035373200,30
40035373300,30
40035373400,30
40035373500,30
40037020101,30
40037020102,30
40037020103,30
40037020602,30
40037020603,30
40037020604,30
40037020702,30
40037020704,30
40037020705,30
40037020706,30
40037020707,30
40037020800,30
40037020900,30
40037021000,30
40037021101,30
40037021102,30
40037021201,30
40037021202,30.2247191
40037021300,30.14492754
40037021401,30
40037021402,30.45454545
40037021500,30
40037021600,30
40039950800,20
40039960401,20
40039960402,20
40039960600,20
40039960701,20
40039960702,20
40039961000,20.04219409
40041375601,30
40041375602,30
40041375701,30
40041375702,30
40041375803,30
40041375804,30
40041375805,30
40041375806,30
40041375901,30
40041375902,30
40041376000,30
40041376100,30
40041976200,30
40043959100,20
40043959200,20
40043959300,20
40045952600,20
40045952800,20
40047000101,30
40047000102,30
40047000200,30
40047000601,30
40047000602,30
40047000701,30.09615385
40047000702,30
40047001100,29.81432361
40047001200,30
40047001301,30
40047001302,30
40047001401,30
40047001402,30
40047001500,30
40047001602,30.08196721
40047001603,30
40047001604,30
40049681100,30
40049681200,30
40049681300,30
40049681400,30
40049681500,32.16748768
40049681600,30
40049681700,31.01851852
40049681800,30
40049681900,30
40051000100,30
40051000400,30
40051000501,30
40051000502,30
40051000600,30
40051000701,30
40051000702,30
40051000801,30
40051000802,30
40051000901,30
40051000902,30
40051000904,30
40051000905,30
40051000906,30
40051001000,30
40053956400,25.44041451
40053956500,24.58139535
40055967100,20
40055967200,20
40057967800,20
40059952100,20
40059952200,20
40061279100,30
40061279200,30
40061279300,30.0462963
40061279400,30
40063484600,30.04424779
40063484700,30.04878049
40063484800,30
40063484900,30
40063485000,30
40065968100,20
40065968200,20
40065968300,20
40065968400,20
40065968500,21.24031008
40065968600,20
40065968700,20
40065968800,20
40067371600,30
40067371700,28.63354037
40067371800,27.35682819
40069660198,30
40069660201,30
40069660202,30.07575758
40069660300,30
40071000100,30
40071000201,30
40071000202,30
40071000300,30
40071000400,30.08474576
40071000500,32.46031746
40071000600,30
40071001100,30
40071001200,29.48717949
40071001301,29.45337621
40071001302,27.25440806
40073958100,30.1305483
40073958200,30.19157088
40073958300,30
40073958400,30.19138756
40075963600,20
40075963700,20
40075964200,20
40077087100,30
40077087200,30
40077087300,30
40079040102,30
40079040198,30.29850746
40079040299,30
40079040301,30
40079040302,30
40079040303,30
40079040401,30
40079040402,30
40079040500,30
40079040601,30
40079040602,30
40079040700,30
40081961100,30
40081961200,30
40081961300,30
40081961401,30
40081961402,30
40081961500,30
40081961600,30
40081961700,30
40083600101,30
40083600200,30
40083600300,30
40083600401,30
40083600402,30
40083600501,30
40083600502,30
40083600600,30
40083600700,30
40083600801,30
40083600802,30
40083600903,30
40083601000,30
40085094100,30
40085094200,30
40085094300,30
40087400103,30
40087400104,30
40087400105,30
40087400106,30
40087400201,30.04926108
40087400203,30
40087400204,30
40087400300,30
40087400400,30
40089098200,30
40089098300,30
40089098400,30.05076142
40089098501,30.1025641
40089098502,30.06289308
40089098600,30.21201413
40089098700,30.07905138
40089098800,30
40089098900,30
40091779601,30
40091779602,30
40091779700,30
40091779900,30
40091780100,30
40091780200,30
40091780301,30
40091780302,30
40093955100,25.14666667
40093955200,21.18644068
40093955300,20
40095094698,30
40095094700,30.09049774
40095094803,30
40095094804,30
40095094805,30.09009009
40095094806,30
40097040100,30
40097040200,30
40097040300,30
40097040400,30
40097040501,30
40097040502,30
40097040600,30
40097040700,30
40097040801,30
40097040802,30
40099790600,30
40099790701,30
40099790702,30
40099790801,30
40099790802,30
40101000100,30
40101000200,30
40101000300,30
40101000400,30.63829787
40101000600,30
40101000700,30.25974026
40101000801,30
40101000802,30
40101000901,30
40101000902,30
40101001000,30
40101001100,30
40101001200,30
40101001301,30
40101001302,30
40101001401,30
40101001402,30
40101001501,30
40101001502,30
40101001600,30
40103956600,30
40103956900,30
40103957000,30
40103957100,30
40105172100,30
40105172200,30
40105172300,30
40105172400,30
40107080600,30
40107080700,30
40107080900,30
40107081000,30
40109100100,30
40109100201,30
40109100202,30
40109100203,30
40109100300,30
40109100400,30
40109100500,30
40109100800,30
40109100900,30
40109101000,30
40109101100,30
40109101200,30
40109101300,30
40109101400,30
40109101500,30
40109101800,30
40109101900,30
40109102000,30
40109102100,30
40109102200,30
40109102300,30
40109102400,30
40109102500,30
40109103200,30
40109103300,30
40109103900,30
40109104100,30
40109104200,30
40109104300,30
40109104400,30
40109104500,30
40109104600,30
40109104700,30
40109104800,30
40109104900,30
40109105000,30
40109105101,30
40109105201,30
40109105202,30
40109105300,30
40109105400,30
40109105500,30
40109105600,30
40109105903,30
40109105904,30
40109105905,30
40109105906,30
40109105907,30
40109106000,30
40109106100,30
40109106200,30
40109106301,30
40109106302,30
40109106303,30
40109106401,30
40109106402,30
40109106403,30
40109106501,30
40109106502,30
40109106503,30
40109106601,30
40109106602,30
40109106606,30
40109106607,30
40109106608,30
40109106609,30
40109106610,30
40109106611,30
40109106702,30
40109106704,30
40109106705,30
40109106706,30
40109106708,30
40109106709,30
40109106710,30
40109106801,30
40109106802,30
40109106803,30
40109106804,30
40109106902,30
40109106903,30
40109106906,30
40109106907,30
40109106909,30
40109106910,30
40109106911,30
40109106912,30
40109106913,30
40109106914,30
40109106916,30
40109106917,30
40109107001,30
40109107002,30
40109107101,35
40109107103,30
40109107104,30
40109107206,30
40109107207,30
40109107212,30
40109107213,30
40109107214,30
40109107215,30
40109107216,30
40109107217,30
40109107218,30
40109107219,30
40109107220,30
40109107221,30
40109107222,30
40109107223,30
40109107224,30
40109107225,30
40109107226,30
40109107302,30
40109107303,30
40109107305,30
40109107306,30
40109107401,30
40109107404,30
40109107405,30
40109107406,33.15068493
40109107407,34.73684211
40109107601,33.2
40109107604,39.03225806
40109107605,40
40109107608,33.69565217
40109107703,34.21052632
40109107704,30
40109107705,30
40109107706,37.41935484
40109107707,37.22222222
40109107801,30
40109107804,30
40109107805,30
40109107806,30
40109107807,30
40109107808,30
40109107809,30
40109107810,30
40109107900,30
40109108003,30
40109108005,30
40109108006,30
40109108007,30.4
40109108008,30
40109108009,30
40109108010,30
40109108011,30
40109108101,30
40109108106,30
40109108107,30
40109108109,30
40109108110,30
40109108113,30
40109108114,30
40109108201,30
40109108203,30
40109108204,30
40109108207,30
40109108208,30
40109108215,30
40109108216,30
40109108217,30
40109108222,30
40109108223,30
40109108224,30
40109108225,30
40109108226,30
40109108227,30
40109108228,30
40109108229,30
40109108230,30
40109108231,30
40109108232,30
40109108233,30
40109108234,30
40109108235,30
40109108236,30
40109108237,30
40109108238,30
40109108301,30
40109108302,30
40109108304,30
40109108307,30
40109108309,30
40109108310,30
40109108314,30
40109108317,30
40109108318,30
40109108319,30
40109108320,30
40109108321,30
40109108322,30
40109108323,30
40109108324,30
40109108325,30
40109108326,30
40109108402,30
40109108403,30
40109108404,30
40109108506,30
40109108507,30
40109108508,30
40109108513,30
40109108514,30
40109108515,30
40109108520,30
40109108521,30
40109108523,30
40109108524,30
40109108525,30
40109108526,30
40109108527,30
40109108528,30
40109108529,30
40109108530,30
40109108531,30
40109108532,30
40109108533,30
40109108534,30
40109108535,30
40109108536,30
40109108537,30
40109108538,30
40109108603,30
40109108604,30
40109108701,30
40109108706,30
40109108707,30
40109108708,30
40109108709,30
40109108710,30
40109108711,30
40109108712,30
40109108713,30
40109108802,30
40109108803,30
40109108804,30
40109108805,30
40109108806,30
40109108807,30
40109108900,30
40109109001,30
40109109003,30
40109109004,30
40109109202,30
40109109203,30
40109109204,30
40109109205,30
40109109300,30
40109109400,30
40109109500,30
40109109600,30
40109109700,30
40109109800,30
40109109900,30
40109110000,30
40109980001,40
40109980003,30
40109980004,30
40109980005,30
40109980006,30
40109980007,30
40109980008,30
40109980009,30
40111000100,30
40111000200,30
40111000300,30
40111000400,30
40111000500,30
40111000601,30
40111000602,30
40111000700,30
40111000800,30
40111000901,30
40111000902,30
40113940001,30
40113940003,30
40113940004,30
40113940005,30.625
40113940006,40
40113940007,30.06410256
40113940008,30
40113940009,30
40113940011,30
40113940012,30
40113940013,30
40113940014,30
40113940015,30
40115574100,30
40115574200,30
40115574300,30
40115574400,30
40115574500,30
40115574600,30
40115574700,30
40115574800,30
40115574900,30
40117957100,30
40117957200,30
40117957300,30
40117957400,30
40117957500,30
40119010101,30
40119010102,30
40119010201,30
40119010202,30
40119010300,30
40119010400,30
40119010501,30
40119010502,30
40119010503,30
40119010600,30
40119010700,30
40119010800,30
40119010901,30
40119010902,30
40119011001,30
40119011002,30
40119011101,30
40119011103,30
40119011104,30
40119011200,30
40119011301,30
40119011302,30
40119011400,30
40121485601,30
40121485602,30
40121485700,30
40121485800,30
40121485900,30
40121486000,30
40121486100,30
40121486200,30
40121486300,30
40121486400,30
40121486500,30
40121486600,30
40121486700,30
40121486800,30
40123088600,30
40123088700,30
40123088801,30
40123088802,30
40123088900,30
40123089000,30
40123089100,30
40123089200,30
40123089300,30
40123089598,30
40123089600,30
40125500200,30
40125500301,30
40125500302,30
40125500400,30
40125500500,30
40125500600,30
40125500700,30
40125500800,30
40125500901,30
40125500902,30
40125501003,30
40125501004,30
40125501005,30
40125501006,30
40125501101,30
40125501103,30
40125501104,30.06849315
40125501105,30
40125501201,30
40125501300,30
40127097600,30
40127097701,30
40127097702,30
40127097800,30
40129960000,20
40131050101,30
40131050103,30
40131050104,30
40131050105,30
40131050201,30
40131050202,30
40131050203,30
40131050301,30
40131050302,30
40131050303,30
40131050304,30
40131050403,30
40131050404,30
40131050405,30
40131050406,30
40131050407,35.68965517
40131050408,30
40131050409,30
40131050501,30
40131050502,30
40131050601,30
40131050602,30
40131050603,30
40131050604,30
40131050701,30
40131050702,30
40131050801,30
40131050802,30
40133583100,30
40133583200,30
40133583300,30
40133583400,30
40133583500,30
40133583600,30
40133583700,30
40133583800,30
40133583900,30
40135030101,30
40135030103,30
40135030105,30
40135030106,30
40135030201,30
40135030202,30
40135030301,30
40135030303,30
40135030304,30
40135030401,30
40135030403,30
40135030404,30
40137000101,30
40137000102,30
40137000200,30
40137000300,30
40137000400,30
40137000600,30
40137000800,29.97076023
40137000901,30
40137000902,30.05076142
40137001000,30.08474576
40137001100,28.73315364
40139950600,20
40139950700,20
40139950800,20
40139950901,20
40139950902,20
40139951000,20
40141070100,20
40141070200,20
40141070300,21.42857143
40141070400,30
40141070500,20.05076142
40143000200,36.28571429
40143000300,39.07407407
40143000400,40
40143000500,40
40143000800,40
40143000900,40
40143001000,40
40143001200,40
40143001300,40
40143001400,40
40143001500,37.75280899
40143001600,30
40143001700,30
40143001800,35.41666667
40143001900,40
40143002000,40
40143002100,40
40143002301,40
40143002500,40
40143002700,40
40143002900,35.48387097
40143003000,40
40143003100,40
40143003200,40
40143003300,40
40143003400,40
40143003500,40
40143003600,40
40143003700,38.4
40143003800,30
40143003900,38.73684211
40143004000,40
40143004101,40
40143004200,40
40143004301,40
40143004302,40
40143004400,40
40143004500,40
40143004600,43.15789474
40143004700,39.11764706
40143004800,39.57894737
40143004900,40.25
40143005001,40
40143005002,40
40143005100,40
40143005200,40
40143005300,33.97590361
40143005401,30
40143005403,30
40143005404,30
40143005500,30
40143005600,30
40143005700,30
40143005801,30
40143005805,30
40143005808,30
40143005809,30
40143005810,30
40143005811,30
40143005812,30
40143005813,30
40143005900,31.11111111
40143006000,31.80555556
40143006200,35.63636364
40143006506,30
40143006507,30
40143006600,35.25773196
40143006701,30.34482759
40143006703,30.2
40143006708,31.28440367
40143006709,30
40143006710,30
40143006711,30
40143006712,31.66666667
40143006713,30
40143006801,30
40143006803,30
40143006804,30
40143006901,30.3125
40143006902,30
40143006903,30.84745763
40143006905,30
40143006906,30
40143006907,30
40143007000,40
40143007101,30.44444444
40143007102,30
40143007200,30
40143007304,30
40143007306,30
40143007308,30
40143007309,30
40143007310,30
40143007311,30
40143007312,30
40143007313,30
40143007314,30
40143007402,30
40143007408,30
40143007409,30
40143007410,30
40143007411,30
40143007412,30
40143007413,30
40143007414,30
40143007415,30
40143007416,30
40143007417,30
40143007503,30
40143007507,30
40143007510,30
40143007511,30
40143007512,30
40143007518,30
40143007519,30
40143007520,30
40143007522,30
40143007523,30
40143007525,30
40143007526,30
40143007527,30
40143007528,30
40143007529,30
40143007530,30
40143007531,30
40143007532,30
40143007533,30
40143007534,30
40143007535,30
40143007536,30
40143007608,30
40143007611,30
40143007612,30
40143007613,30
40143007614,30
40143007615,30
40143007616,30
40143007617,30
40143007619,30
40143007629,30
40143007630,30
40143007631,30
40143007632,30
40143007633,30
40143007634,30
40143007636,30
40143007638,36.28571429
40143007639,30
40143007641,30
40143007642,30
40143007643,30
40143007644,30
40143007645,30
40143007646,30
40143007647,30
40143007648,30
40143007649,30
40143007650,30
40143007651,30
40143007652,30
40143007653,33.33333333
40143007654,31.19047619
40143007655,30
40143007656,30.41666667
40143007703,30
40143007704,30
40143007705,30
40143007706,30
40143007707,30.29411765
40143007801,30
40143007803,30.1754386
40143007804,30
40143007900,30
40143008001,30
40143008002,30
40143008200,30
40143008300,30
40143008400,30
40143008501,30
40143008502,30
40143008600,39.76744186
40143008700,30.23255814
40143008800,35.8
40143008900,40
40143009006,30
40143009008,39.47368421
40143009010,30
40143009011,30
40143009012,30
40143009013,30
40143009014,30
40143009015,30
40143009016,30
40143009017,30
40143009018,30
40143009019,30
40143009020,30
40143009021,30
40143009101,30
40143009104,30
40143009200,30.50847458
40143009300,30
40143009401,30
40143009403,30
40143009404,30
40143009500,30.16129032
40143011300,34.64788732
40143011400,40
40145030101,30
40145030102,30
40145030201,30
40145030202,30
40145030300,30
40145030402,30
40145030403,30
40145030406,30
40145030407,30
40145030408,30
40145030502,30
40145030505,30
40145030506,30
40145030507,30
40145030508,30
40145030509,30
40145030510,30
40145030511,30
40145030512,30
40145030601,30
40145030603,30
40145030604,30
40145030605,30
40145030798,30
40145030800,30
40147000100,30
40147000200,30.53333333
40147000300,30
40147000400,30
40147000500,30
40147000601,30
40147000602,30
40147000700,30
40147000800,30
40147000900,30.19607843
40147001000,30
40147001100,30
40147001200,30
40147001300,30
40149964900,20.03496503
40149965000,20
40149965100,20
40149965400,20
40151954201,23.71559633
40151954202,25.28
40151954300,30
40151954400,22.16326531
40153953100,20
40153953200,20.0245098
40153953300,20
40153953400,20
40153953500,20
48001950100,30.38297872
48001950401,30
48001950402,30
48001950500,30
48001950600,30
48001950700,30.76923077
48001950800,30
48001950901,30
48001950902,31.31736527
48001951001,30
48001951002,30
48001951100,30
48003950100,20.46511628
48003950200,20
48003950300,20
48003950400,20
48005000102,30
48005000103,31.63265306
48005000104,33.62068966
48005000201,30
48005000202,36.26506024
48005000301,32.61363636
48005000302,31.29411765
48005000400,40
48005000500,39.84496124
48005000600,40
48005000700,40
48005000800,35.69767442
48005000902,30
48005000903,33.0952381
48005000904,37.42424242
48005001001,34.01709402
48005001002,30.84337349
48005001101,30
48005001102,32.12121212
48005001200,30
48005001300,30
48007950101,29.79166667
48007950102,21.34328358
48007950103,20
48007950200,20
48007950301,20
48007950302,20
48007950400,20
48007950501,20
48007950502,20
48007950503,20
48009020100,24.64788732
48009020200,20
48009020300,20
48011950100,20
48013960101,30
48013960102,28.97849462
48013960203,30
48013960204,28.46153846
48013960205,27.77777778
48013960206,30
48013960300,30
48013960401,30
48013960403,30
48013960404,30
48013960500,20.69620253
48013960601,29.74358974
48013960602,26.89655172
48015760100,30
48015760201,30
48015760202,30
48015760301,30
48015760302,30
48015760400,30
48015760501,30
48015760502,30
48017950101,20
48017950102,20
48019000101,20.06535948
48019000103,20.07042254
48019000104,20
48019000200,20
48019000301,20.16806723
48019000302,22.30769231
48019000400,29.27083333
48021950101,30
48021950102,30
48021950201,30
48021950202,30
48021950301,30
48021950302,30
48021950303,30
48021950401,30
48021950402,30
48021950403,30
48021950503,30
48021950504,30
48021950505,30
48021950506,30
48021950601,30
48021950602,30
48021950700,30.02890173
48021950803,30
48021950804,30
48021950805,30
48021950806,30
48023950301,20
48023950302,20
48025950100,27.03947368
48025950201,20.28571429
48025950203,20
48025950204,20.75949367
48025950300,20
48025950400,20
48025950501,20
48025950502,20
48025950600,20.1986755
48027020101,30
48027020102,30
48027020201,30
48027020203,30
48027020204,30
48027020301,30
48027020302,30
48027020401,30
48027020402,31.47540984
48027020500,31.36842105
48027020600,30
48027020701,38.92857143
48027020702,30
48027020800,32.27722772
48027020900,30
48027021000,30
48027021101,30
48027021102,30
48027021201,30
48027021202,30
48027021203,30
48027021301,30
48027021302,30
48027021304,30
48027021305,30
48027021400,30
48027021501,30
48027021502,30
48027021601,30
48027021602,30
48027021701,30
48027021702,30
48027021801,30
48027021802,30
48027021901,30
48027021905,30
48027021906,30
48027021907,30
48027021908,30
48027022001,30
48027022002,30
48027022101,30
48027022103,30
48027022104,30
48027022105,30
48027022200,30
48027022300,30
48027022401,30
48027022402,30
48027022403,30
48027022405,30
48027022406,30
48027022407,30
48027022501,30
48027022503,30
48027022504,30
48027022600,30
48027022801,30
48027022900,30
48027023001,30
48027023002,30
48027023103,30
48027023104,30
48027023109,30
48027023110,30
48027023111,30
48027023112,30
48027023113,30
48027023114,30
48027023115,30
48027023116,30
48027023117,30
48027023118,30
48027023201,30
48027023202,30
48027023203,30
48027023204,30
48027023301,30
48027023302,30
48027023402,30
48027023404,30
48027023405,30
48027023406,30
48027023500,30
48027980001,30
48027980003,20
48029110100,30
48029110300,30
48029110500,30
48029110600,30
48029110700,30
48029111000,30
48029111100,30
48029120100,30
48029120301,30
48029120302,30
48029120401,30
48029120402,30
48029120502,30
48029120503,30
48029120504,30
48029120601,30
48029120602,30
48029120701,30
48029120702,30
48029120800,30
48029120901,30
48029120902,30
48029121000,30
48029121110,30
48029121111,30
48029121112,30
48029121115,30
48029121116,30
48029121117,30
48029121118,30
48029121119,30
48029121120,30
48029121121,30
48029121122,30
48029121123,30
48029121124,30
48029121203,30
48029121204,30
48029121205,30
48029121206,30
48029121300,30
48029121402,30
48029121403,30
48029121404,30
48029121501,30
48029121504,30
48029121505,30
48029121506,30
48029121507,30
48029121508,30
48029121601,30
48029121604,30
48029121605,30
48029121606,30
48029121701,30
48029121702,30
48029121802,30
48029121803,30
48029121804,30
48029121808,30
48029121809,30
48029121810,30
48029121811,30
48029121812,30
48029121813,30
48029121903,30
48029121904,30
48029121905,30
48029121906,30
48029121908,30
48029121909,30
48029121910,30
48029121911,30
48029121912,30
48029130200,30
48029130300,30
48029130401,30
48029130402,30
48029130500,30
48029130600,30
48029130700,30
48029130800,30
48029130900,30
48029131000,30
48029131100,30
48029131200,30
48029131300,30
48029131401,30
48029131402,30
48029131503,30
48029131504,30
48029131505,30
48029131506,30
48029131507,30
48029131601,30
48029131606,30
48029131608,30
48029131609,30
48029131610,30
48029131612,30
48029131614,30
48029131615,30.24390244
48029131616,30
48029131700,30
48029131801,30
48029131802,30
48029140100,30
48029140200,30
48029140300,30
48029140400,30
48029140500,30
48029140600,30
48029140700,30
48029140800,30
48029140900,30
48029141000,30
48029141101,30
48029141102,30
48029141200,30
48029141300,30
48029141402,30
48029141403,30
48029141404,30
48029141600,30
48029141700,30
48029141800,30
48029141900,30
48029150100,30
48029150300,30
48029150400,30
48029150501,30
48029150502,30
48029150600,30
48029150700,30
48029150800,30
48029150900,30
48029151000,30
48029151100,30
48029151200,30
48029151301,30
48029151302,30
48029151400,30
48029151500,30
48029151600,30
48029151700,30
48029151900,30
48029152000,30
48029152100,30
48029152201,30
48029152202,30.16666667
48029160100,30
48029160200,30
48029160300,30
48029160400,30
48029160501,30
48029160502,30
48029160600,30
